Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Packet Length Mean,SYN Flag Count,ACK Flag Count,Label
1158135,2,0,0,0,0.0,1.726914393,1158135.0,1158135.0,0.0,0.0,0,1,0
83007135,5,6,322,11595,143.5659718,0.132518729,8300713.5,20700000.0,16600000.0,993.5833333,0,0,1
3,2,0,31,0,10333333.3333333,666666.666666667,3.0,3.0,0.0,20.6666666667,1,1,0
5885688,3,1,12,0,2.038844057,0.679614686,1961896.0,2942844.0,0.0,2.4,0,0,0
178,1,1,0,0,0.0,11235.95506,178.0,0.0,0.0,0.0,0,1,0
4,2,0,31,0,7750000.0,500000.0,4.0,4.0,0.0,20.66666667,1,1,0
55107,3,5,26,11607,211098.4086,145.1721197,7872.428571,250.5,13765.25,1292.555556,0,0,1
142917,1,1,46,150,1371.425373,13.99413646,142917.0,0.0,0.0,80.66666667,0,0,0
20,1,1,6,6,600000.0,100000.0,20.0,0.0,0.0,6.0,0,1,0
162,2,2,72,136,1283950.617,24691.35802,54.0,3.0,4.0,48.8,0,0,0
17,1,1,2,6,470588.2353,117647.0588,17.0,0.0,0.0,3.333333333,0,0,1
117530431,6,4,138,138,2.348327983,0.085084347,13100000.0,23500000.0,39100000.0,29.27272727,1,1,0
127868,2,2,74,154,1783.08881,31.28225983,42622.66667,3.0,3.0,53.0,0,0,0
23830,2,2,80,166,10323.12211,167.8556441,7943.333333,4.0,4.0,57.2,0,0,0
73001,3,4,26,11607,159353.9815,95.88909741,12166.83333,419.0,24329.66667,1454.125,0,0,1
42,1,1,2,6,190476.1905,47619.04762,42.0,0.0,0.0,3.333333333,0,0,1
3127,6,0,0,0,0.0,1918.771986,625.4,625.4,0.0,0.0,0,1,1
127,1,1,6,6,94488.188976378,15748.031496063,127.0,0.0,0.0,6.0,0,1,0
29607,2,2,84,162,8308.845881,135.1031851,9869.0,3.0,1.0,57.6,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
2883137,2,2,107,251,124.1703048,1.387377707,961045.6667,2835166.0,2828769.0,82.0,0,0,0
8349417,57,79,4672,126145,15667.80052,16.28856242,61847.53333,113573.3929,106745.2436,954.8686131,0,0,0
2578986,4,0,24,0,9.305983049,1.550997175,859662.0,859662.0,0.0,6.0,0,1,1
40,1,1,6,6,300000.0,50000.0,40.0,0.0,0.0,6.0,0,1,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
5992859,4,0,24,0,4.004766339,0.667461057,1997619.667,1997619.667,0.0,6.0,0,1,1
42,1,1,0,6,142857.1429,47619.04762,42.0,0.0,0.0,2.0,0,0,1
4,2,0,0,0,0.0,500000.0,4.0,4.0,0.0,0.0,0,1,0
206,2,2,62,94,757281.5534,19417.47573,68.66666667,3.0,47.0,37.4,0,0,0
5849500,9,6,335,3369,633.216514232,2.5643217369,417821.428571429,731187.5,21735.2,231.5,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
33686,4,4,128,240,10924.41964,237.4873835,4812.285714,11176.0,863.6666667,44.44444444,0,0,0
101019680,6,6,400,11595,118.7392397,0.118788735,9183607.273,20200000.0,30273.0,922.6923077,0,1,1
119122275,21,19,832,13929,123.9146919,0.335789423,3054417.308,5956113.75,6616263.167,360.0243902,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,0,0
108148859,2,2,95,367,4.271889729,0.036986058,36000000.0,108000000.0,108000000.0,103.6,0,0,0
5103086,8,10,899,7186,1584.3354393792,3.5272774161,300181.529411765,14684.4285714286,564364.222222222,425.5263157895,0,0,0
156,2,2,76,172,1589743.59,25641.02564,52.0,3.0,3.0,57.2,0,0,0
62912051,7,2,187,92,4.4347624273,0.1430568525,7864006.375,10485341.8333333,58283626.0,32.5,1,1,0
22,13,0,650,0,29500000.0,590909.0909,1.833333333,1.833333333,0.0,50.0,0,0,0
23973,1,1,0,0,0.0,83.42718892,23973.0,0.0,0.0,0.0,0,1,0
16,1,1,6,6,750000.0,125000.0,16.0,0.0,0.0,6.0,0,1,0
11993,2,0,12,0,1000.583674,166.7639456,11993.0,11993.0,0.0,6.0,0,1,0
26105,1,1,48,48,3677.456426,76.61367554,26105.0,0.0,0.0,48.0,0,0,0
78757157,14,13,926,3558,56.934508187,0.342825986,3029121.42307692,6058242.84615385,6159982.0,160.1428571429,0,0,0
2,3,0,83,0,41500000.0,1500000.0,1.0,1.0,0.0,32.25,1,1,0
166,2,2,106,238,2072289.157,24096.38554,55.33333333,1.0,48.0,79.4,0,0,0
632873,2,0,12,0,18.9611501834,3.1601916972,632873.0,632873.0,0.0,6.0,0,1,0
57,3,1,31,6,649122.807017544,70175.4385964912,19.0,2.0,0.0,7.4,0,1,0
102692656,16,14,782,778,15.19095971,0.292133841,3541126.069,6846177.067,7254713.692,50.32258065,0,0,0
161,2,2,64,96,993788.819875776,24844.7204968944,53.6666666667,2.0,4.0,38.4,0,0,0
96,2,0,12,0,125000.0,20833.33333,96.0,96.0,0.0,6.0,0,1,0
116384370,18,15,956,1498,21.08530553,0.283543228,3637011.563,6846139.412,7944298.214,72.17647059,0,0,0
100460623,6,7,620,11595,121.5899288,0.129403936,8371718.583,20100000.0,16700000.0,872.9285714,0,0,1
1,1,1,6,2,8000000.0,2000000.0,1.0,0.0,0.0,4.666666667,0,1,0
3038,3,1,43,6,16129.03226,1316.655695,1012.666667,1495.0,0.0,11.0,0,1,0
111611687,2,2,121,169,2.5982942091,0.0358385408,37203895.6666667,111580810.0,111580561.0,70.2,0,0,0
151,2,0,37,0,245033.1126,13245.03311,151.0,151.0,0.0,24.66666667,1,1,0
85884447,9,6,351,11595,139.0938688,0.174653276,6134603.357,10700000.0,934.8,746.625,0,1,1
66856,4,4,160,224,5743.6879262893,119.660165131,9550.8571428572,22231.3333333333,22238.3333333333,47.1111111111,0,0,0
193,2,2,88,210,1544041.451,20725.3886,64.33333333,4.0,4.0,68.4,0,0,0
14,1,1,0,6,428571.4286,142857.1429,14.0,0.0,0.0,2.0,0,0,1
80537,2,2,72,158,2855.83024,49.66661286,26845.66667,157.0,4.0,53.2,0,0,0
26,1,1,6,6,461538.4615,76923.07692,26.0,0.0,0.0,6.0,0,1,0
94853,1,1,0,0,0.0,21.08525824,94853.0,0.0,0.0,0.0,0,1,0
205,2,2,60,264,1580487.80487805,19512.1951219512,68.3333333333,4.0,4.0,70.8,0,0,0
70,2,2,4,12,228571.4286,57142.85714,23.33333333,13.0,49.0,3.6,0,0,0
30649,2,2,84,198,9200.952723,130.5099677,10216.33333,3.0,49.0,64.8,0,0,0
208,2,2,86,118,980769.230769231,19230.7692307692,69.3333333333,4.0,3.0,49.4,0,0,0
1,2,0,4,0,4000000.0,2000000.0,1.0,1.0,0.0,2.0,0,0,0
13195079,2,0,0,0,0.0,0.151571658,13200000.0,13200000.0,0.0,0.0,0,1,1
70061702,22,21,1058,17395,263.3821257,0.613744725,1668135.762,3158026.619,3499300.7,419.3863636,0,0,0
31880966,9,8,864,3548,138.389784,0.533233529,1992560.375,3863049.0,4551033.857,245.1111111,0,0,0
22,1,1,2,6,363636.3636,90909.09091,22.0,0.0,0.0,3.333333333,0,0,1
138,2,2,82,114,1420289.855,28985.50725,46.0,3.0,3.0,47.4,0,0,0
3023086,3,3,150,150,99.23634326,1.984726865,604617.2,1499875.5,1499814.5,50.0,0,0,0
35,1,1,0,6,171428.5714,57142.85714,35.0,0.0,0.0,2.0,0,0,1
49,2,0,4,0,81632.65306,40816.32653,49.0,49.0,0.0,2.0,0,0,0
82738176,5,7,342,11595,144.2743915,0.14503583,7521652.364,20700000.0,13800000.0,918.6923077,0,0,1
2,2,0,0,0,0.0,1000000.0,2.0,2.0,0.0,0.0,0,1,0
16595209,190,181,2953,249930,15238.31366,22.35584981,44851.91622,8422.428571,91716.81111,679.7930108,0,0,0
124,2,0,0,0,0.0,16129.03226,124.0,124.0,0.0,0.0,0,1,0
8604782,4,0,24,0,2.789146779,0.464857797,2868260.667,2868260.667,0.0,6.0,0,1,1
66,1,1,0,0,0.0,30303.0303,66.0,0.0,0.0,0.0,0,1,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
23604,2,2,156,312,19827.14794,169.4628029,7868.0,4.0,4.0,109.2,0,0,0
31203,2,2,72,328,12819.2802,128.192802,10401.0,3.0,4.0,87.2,0,0,0
498,2,1,12,6,36144.57831,6024.096386,249.0,498.0,0.0,6.0,0,1,0
64,1,1,0,0,0.0,31250.0,64.0,0.0,0.0,0.0,0,1,0
7414831,5,0,30,0,4.045945214,0.674324202,1853707.75,1853707.75,0.0,6.0,0,1,1
49,1,2,0,0,0.0,61224.4898,24.5,0.0,49.0,0.0,0,1,0
688462,3,6,26,11607,16897.08364,13.07261693,86057.75,1467.5,137679.2,1163.3,0,0,1
186566,3,6,332,11595,63929.11892,48.24030102,23320.75,11528.0,37298.2,1192.7,0,0,1
175677,3,1,998,0,5680.880252,22.76905913,58559.0,87793.5,0.0,199.6,0,1,0
48,2,0,0,0,0.0,41666.66667,48.0,48.0,0.0,0.0,0,0,0
212,2,2,102,134,1113207.547,18867.92453,70.66666667,49.0,49.0,57.4,0,0,0
191,2,2,104,136,1256544.503,20942.40838,63.66666667,4.0,48.0,58.4,0,0,0
4307203,5,1,123,46,39.23659971,1.393015374,861440.6,1076800.75,0.0,30.71428571,1,1,0
31453,2,2,92,258,11127.7143674689,127.1738784854,10484.3333333333,1.0,48.0,79.2,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
62645,2,2,68,182,3990.74148,63.85186368,20881.66667,1.0,3.0,56.8,0,0,0
15297,2,2,12,0,784.4675427,261.4891809,5099.0,485.0,15199.0,3.6,0,0,1
454,1,1,58,139,433920.704845815,4405.2863436123,454.0,0.0,0.0,85.0,0,0,0
5571,2,0,0,0,0.0,359.0019745,5571.0,5571.0,0.0,0.0,0,1,0
50,2,1,37,6,860000.0,60000.0,25.0,50.0,0.0,18.5,1,1,0
3691304,20,15,6110,8442,3942.238298,9.481744121,108567.7647,194279.1579,260033.0,404.2222222,0,0,0
51,1,1,0,0,0.0,39215.68627,51.0,0.0,0.0,0.0,0,1,0
48,1,1,6,6,250000.0,41666.66667,48.0,0.0,0.0,6.0,0,1,0
87,2,2,4,12,183908.046,45977.01149,29.0,49.0,2.0,3.6,0,0,0
7013,2,0,12,0,1711.107942,285.1846571,7013.0,7013.0,0.0,6.0,0,1,0
857474,3,5,26,11607,13566.59211,9.329728948,122496.2857,479.5,214356.75,1292.555556,0,0,1
265845,6,4,115,3255,12676.55965,37.615904,29538.33333,53169.0,35139.66667,306.3636364,0,0,0
28959,2,0,0,0,0.0,69.06315826,28959.0,28959.0,0.0,0.0,0,1,0
18863,2,1,44,6,2650.6918305678,159.0415098341,9431.5,18863.0,0.0,22.0,1,1,0
61486,1,1,55,112,2716.065446,32.52772989,61486.0,0.0,0.0,74.0,0,0,0
129,2,0,0,0,0.0,15503.87597,129.0,129.0,0.0,0.0,0,1,0
30572,1,1,51,67,3859.7409394217,65.4193379563,30572.0,0.0,0.0,56.3333333333,0,0,0
58,1,1,6,6,206896.5517,34482.75862,58.0,0.0,0.0,6.0,0,1,0
98675140,6,8,326,11595,120.8105709,0.141879707,7590395.385,19700000.0,3973.857143,794.7333333,0,1,1
85207132,7,5,11595,302,139.6244624,0.140833281,7746102.909,14200000.0,21300000.0,915.1538462,0,1,0
99188769,19,26,2295,33496,360.8372234159,0.453680396,2254290.20454545,5509159.44444444,3966620.8,778.0652173913,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,0,0
36,2,2,4,12,444444.4444,111111.1111,12.0,1.0,3.0,3.6,0,0,0
30772,1,1,52,68,3899.649032,64.99415053,30772.0,0.0,0.0,57.33333333,0,0,0
22,1,1,6,6,545454.545454545,90909.0909090909,22.0,0.0,0.0,6.0,0,1,0
5034871,5,1,117,41,31.38114164,1.191688923,1006974.2,1258717.75,0.0,28.42857143,1,1,0
10210812,5,4,580,168,73.2556823101,0.8814186374,1276351.5,2552703.0,37057.0,74.8,0,0,0
50516,4,2,164,138,5978.303904,118.7742497,10103.2,10035.66667,3.0,49.0,0,0,0
100047833,6,8,365,11595,119.5428191,0.139933066,7695987.154,20000000.0,14300000.0,797.7333333,0,0,1
71110149,8,5,56,11601,163.9287804,0.182814973,5925845.75,10000000.0,250409.75,833.0714286,0,1,1
146701,2,2,58,130,1281.51819,27.26634447,48900.33333,1.0,3.0,43.4,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
143,2,2,4,12,111888.1119,27972.02797,47.66666667,49.0,48.0,3.6,0,0,0
223629,1,1,43,177,983.7722299,8.943383908,223629.0,0.0,0.0,87.66666667,0,0,0
90,1,2,6,12,200000.0,33333.33333,45.0,0.0,2.0,6.0,0,1,0
41,1,1,6,6,292682.9268,48780.4878,41.0,0.0,0.0,6.0,0,1,0
22830404,5,0,30,0,1.314037194,0.219006199,5707601.0,5707601.0,0.0,6.0,0,1,1
227,2,2,60,414,2088105.72687225,17621.1453744493,75.6666666667,4.0,4.0,100.8,0,0,0
47875,2,2,66,202,5597.9112271541,83.5509138381,15958.3333333333,2.0,3.0,60.2,0,0,0
4,3,0,0,0,0.0,750000.0,2.0,2.0,0.0,0.0,0,1,1
74,1,1,2,6,108108.1081,27027.02703,74.0,0.0,0.0,3.333333333,0,0,1
996,2,0,0,0,0.0,2008.032129,996.0,996.0,0.0,0.0,0,1,1
800747,7,8,799,5716,8136.152867,18.73250852,57196.21429,115462.6667,99538.85714,407.1875,0,0,0
84099187,6,7,325,11595,141.7373987,0.154579378,7008265.583,16800000.0,14000000.0,851.8571429,0,0,1
23643,2,2,94,256,14803.53593,169.1832678,7881.0,3.0,3.0,79.4,0,0,0
210,2,2,70,102,819047.619,19047.61905,70.0,47.0,48.0,41.4,0,0,0
299,2,2,68,158,755852.8428,13377.92642,99.66666667,1.0,50.0,52.0,0,0,0
443738,2,2,66,138,459.730742,9.014328275,147912.6667,1.0,4.0,47.4,0,0,0
5092361,8,6,390,3716,806.3057588,2.749215933,391720.0769,727480.1429,15496.0,273.7333333,0,0,0
11378673,4,0,24,0,2.109209044,0.351534841,3792891.0,3792891.0,0.0,6.0,0,1,1
5083875,3,1,0,0,0.0,0.786801406,1694625.0,2541937.5,0.0,0.0,0,0,0
1162533,1,7,6,42,41.2891505,6.881525084,166076.1429,0.0,189499.8333,6.0,0,1,0
66,1,1,0,0,0.0,30303.0303,66.0,0.0,0.0,0.0,0,1,0
24196,2,2,66,426,20333.93949,165.3165813,8065.333333,3.0,48.0,105.0,0,0,0
30912,1,1,46,62,3493.78882,64.69979296,30912.0,0.0,0.0,51.33333333,0,0,0
315122,6,5,4163,671,15340.0905,34.90711534,31512.2,63024.4,45774.75,402.8333333,0,0,0
2924930,9,11,703,3950,1590.807301,6.837770477,153943.6842,289966.0,282970.0,221.5714286,0,0,0
5251831,8,8,288,776,202.5960089,3.046556525,350122.0667,433839.4286,259716.1429,64.70588235,0,0,0
49,2,0,12,0,244897.959183673,40816.3265306122,49.0,49.0,0.0,6.0,0,1,0
98736060,6,8,335,11595,120.8271831,0.141792168,7595081.538,19700000.0,14100000.0,795.7333333,0,0,1
83559184,7,6,404,11595,143.5988173,0.15557835,6963265.333,13900000.0,29304.6,857.0714286,0,1,1
57,1,1,6,6,210526.3158,35087.7193,57.0,0.0,0.0,6.0,0,1,0
1000223,2,0,0,0,0.0,1.999554099,1000223.0,1000223.0,0.0,0.0,0,1,0
1,2,0,12,0,12000000.0,2000000.0,1.0,1.0,0.0,6.0,0,0,0
72,1,1,2,6,111111.1111,27777.77778,72.0,0.0,0.0,3.333333333,0,0,1
23818,2,2,44,108,6381.7281047947,167.9402132841,7939.3333333333,3.0,3.0,34.8,0,0,0
537,1,1,70,152,413407.8212,3724.394786,537.0,0.0,0.0,97.33333333,0,0,0
43186,1,1,44,60,2408.187839,46.31130459,43186.0,0.0,0.0,49.33333333,0,0,0
191963,4,1,517,0,2693.227341,26.04668608,47990.75,63987.66667,0.0,86.16666667,0,0,0
740529,2,0,12,0,16.20463209,2.700772016,740529.0,740529.0,0.0,6.0,0,1,0
92,3,1,4,4,86956.52174,43478.26087,30.66666667,46.0,0.0,2.4,1,1,0
417514,1,1,57,57,273.0447362244,4.7902585303,417514.0,0.0,0.0,57.0,0,0,0
31426,1,1,52,113,5250.429581,63.64157067,31426.0,0.0,0.0,72.33333333,0,0,0
75422466,30,40,1444,42729,585.6743003,0.928105427,1093079.217,2438249.103,1933281.59,622.1549296,0,0,0
331132,10,7,1655,417,6257.323363,51.33904304,20695.75,36792.44444,32865.0,115.1111111,0,0,0
201,2,2,80,112,955223.8806,19900.49751,67.0,4.0,3.0,46.4,0,0,0
53,1,1,6,6,226415.0943,37735.84906,53.0,0.0,0.0,6.0,0,1,0
340,1,1,0,0,0.0,5882.352941,340.0,0.0,0.0,0.0,0,1,0
965,2,0,0,0,0.0,2072.53886,965.0,965.0,0.0,0.0,0,1,1
85462218,7,7,706,11595,143.9349491,0.163815079,6574016.769,14200000.0,14200000.0,820.4666667,0,0,1
6566612,9,5,674,4135,732.341122,2.131997444,505124.0,820826.5,99782.5,320.6,0,0,0
30584,1,1,58,114,5623.855611,65.39366989,30584.0,0.0,0.0,76.66666667,0,0,0
30619,1,1,56,117,5650.086548,65.31891963,30619.0,0.0,0.0,76.33333333,0,0,0
6026854,7,4,627,146,128.2592875155,1.8251645054,602685.4,1004475.66666667,98765.6666666667,64.4166666667,0,0,0
48037,2,2,88,158,5121.052522,83.2691467,16012.33333,3.0,4.0,58.0,0,0,0
61270189,16,15,753,5440,101.0768874893,0.5059556777,2042339.63333333,4084679.26666667,4372800.35714286,193.53125,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,0,0
24253,2,2,66,148,8823.650682,164.9280501,8084.333333,1.0,3.0,49.4,0,0,0
30965,2,2,90,146,7621.5081543678,129.1781043113,10321.6666666667,3.0,4.0,56.2,0,0,0
90757,1,1,54,132,2049.428694,22.03686768,90757.0,0.0,0.0,80.0,0,0,0
11986,3,1,18,0,1501.752044,333.7226765,3995.333333,5993.0,0.0,4.8,0,0,1
63,1,1,6,6,190476.1905,31746.03175,63.0,0.0,0.0,6.0,0,1,0
146934,3,6,358,11595,81349.44941,61.25199069,18366.75,5503.5,29376.2,1195.3,0,0,1
452188,13,8,1035,5131,13635.9213424505,46.4408608809,22609.4,37682.3333333333,50815.4285714286,280.2727272727,0,0,0
87882758,2,2,98,215,3.561563236,0.045515185,29300000.0,87800000.0,87800000.0,73.0,0,0,0
89208,20,17,1244,18892,225719.666397632,414.7610079813,2478.0,4695.1578947369,4468.6875,529.8947368421,0,0,0
116690974,22,19,4346,4154,72.84196634,0.351355367,2917274.35,5556713.048,6296231.167,202.3809524,0,0,0
193368,2,2,76,236,1613.503786,20.68594597,64456.0,0.0,3.0,70.0,0,0,0
45,1,1,2,6,177777.7778,44444.44444,45.0,0.0,0.0,3.333333333,0,0,1
24,1,1,6,6,500000.0,83333.33333,24.0,0.0,0.0,6.0,0,1,0
163,2,2,82,114,1202453.988,24539.8773,54.33333333,3.0,48.0,47.4,0,0,0
3002751,3,0,0,0,0.0,0.99908384,1501375.5,1501375.5,0.0,0.0,0,0,1
61530492,15,13,1470,4805,101.9819572,0.455058932,2278907.111,4395035.143,5120242.75,216.3793103,0,0,0
167,2,2,96,96,1149700.599,23952.09581,55.66666667,4.0,4.0,48.0,0,0,0
5,2,0,0,0,0.0,400000.0,5.0,5.0,0.0,0.0,0,1,1
47572,2,2,64,216,5885.815185,84.08307408,15857.33333,49.0,3.0,62.4,0,0,0
985471,10,10,851,3950,4871.7821224572,20.2948640802,51866.8947368421,98905.1111111111,98921.3333333333,228.619047619,0,0,0
4,2,0,31,0,7750000.0,500000.0,4.0,4.0,0.0,20.66666667,1,1,0
30139592,10,9,897,3647,150.7651464,0.63040004,1674421.778,2240930.556,3763884.25,227.2,0,0,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
50668,3,4,26,11601,229474.2244,138.1542591,8444.666667,11436.0,16879.0,1453.375,0,0,1
163,2,2,88,120,1276073.62,24539.8773,54.33333333,3.0,4.0,50.4,0,0,0
233,2,2,74,186,1115879.828,17167.38197,77.66666667,1.0,2.0,59.4,0,0,0
399374,27,22,921,19891,52111.55458,122.692013,8320.291667,15360.53846,17093.19048,416.24,0,0,0
85150187,7,6,371,11595,140.5281705,0.15267142,7095848.917,14200000.0,29898.6,854.7142857,0,1,1
58,1,1,0,6,103448.2759,34482.75862,58.0,0.0,0.0,2.0,0,0,1
47080,4,2,128,256,8156.3296516568,127.4426508071,9416.0,10626.3333333333,3.0,59.4285714286,0,0,0
109143,9,7,1445,2814,39022.20023,146.5966668,7276.2,10088.75,14226.33333,250.5294118,0,0,0
160,2,2,70,102,1075000.0,25000.0,53.33333333,3.0,48.0,41.4,0,0,0
1232,3,0,43,0,34902.5974,2435.064935,616.0,616.0,0.0,12.25,0,1,0
30461,1,1,56,84,4596.040839,65.65772627,30461.0,0.0,0.0,65.33333333,0,0,0
85522181,10,6,370,11595,139.9052253,0.187085968,5701478.733,9502411.556,975.4,703.8235294,0,1,1
5792391,3,1,0,0,0.0,0.690561117,1930797.0,2896195.5,0.0,0.0,0,0,0
3086032,3,3,150,0,48.6061064824,1.9442442593,617206.4,1499598.0,1499683.5,28.5714285714,0,0,0
77039594,8,6,56,11601,151.3118047,0.181724738,5926122.615,11000000.0,6344.4,777.5333333,0,1,1
234,2,2,92,248,1452991.453,17094.01709,78.0,1.0,2.0,77.2,0,0,0
5414,3,6,294,11595,2195973.402,1662.356853,676.75,1505.0,1057.8,1188.9,0,0,1
92,3,0,49,0,532608.6957,32608.69565,46.0,46.0,0.0,13.75,0,1,0
199195,1,1,45,172,1089.384774,10.04041266,199195.0,0.0,0.0,87.33333333,0,0,0
2019970,9,8,1311,6723,3977.286791388,8.4159665738,126248.125,252496.25,7931.1428571429,446.3333333333,0,0,0
11551457,65,79,1303,127166,11121.4542,12.46595992,80779.41958,180491.5156,78009.84615,885.9931034,0,0,0
3,2,0,31,0,10300000.0,666666.6667,3.0,3.0,0.0,20.66666667,1,1,0
3,3,0,37,0,12300000.0,1000000.0,1.5,1.5,0.0,9.25,0,1,0
42,1,1,0,0,0.0,47619.04762,42.0,0.0,0.0,0.0,0,1,0
60753,1,1,64,157,3637.680444,32.92018501,60753.0,0.0,0.0,95.0,0,0,0
90946,1,1,49,112,1770.2812658061,21.9910716249,90946.0,0.0,0.0,70.0,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
29394,1,1,0,0,0.0,68.0410968225,29394.0,0.0,0.0,0.0,0,1,0
183,2,2,60,264,1770491.803,21857.9235,61.0,3.0,3.0,70.8,0,0,0
221,2,2,92,284,1701357.46606335,18099.5475113122,73.6666666667,4.0,3.0,84.4,0,0,0
7522199,9,7,1373,2342,493.8715394262,2.1270375857,501479.933333333,940274.875,820809.833333333,218.5294117647,0,0,0
32357,14,6,18467,24,571468.3067,618.1042742,1703.0,2489.0,5261.4,880.5238095,0,0,0
47757,4,2,188,126,6574.952363,125.6360324,9551.4,10318.66667,59.0,51.57142857,0,0,0
196,2,2,102,306,2081632.653,20408.16327,65.33333333,2.0,2.0,91.8,0,0,0
147382,1,1,51,161,1438.438887,13.57017818,147382.0,0.0,0.0,87.66666667,0,0,0
828,3,1,43,6,59178.74396,4830.917874,276.0,383.0,0.0,11.0,0,1,0
162,2,2,84,140,1382716.04938272,24691.3580246914,54.0,4.0,3.0,53.2,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,0
13,1,1,0,6,461538.4615,153846.1538,13.0,0.0,0.0,2.0,0,0,1
212,2,2,56,476,2509433.96226415,18867.9245283019,70.6666666667,4.0,4.0,112.0,0,0,0
30876,1,1,64,112,5700.220236,64.77522995,30876.0,0.0,0.0,80.0,0,0,0
49,2,0,4,0,81632.65306,40816.32653,49.0,49.0,0.0,2.0,0,0,0
99301674,9,5,362,11595,120.4108603,0.140984532,7638590.308,12400000.0,37120.0,797.1333333,0,1,1
1,2,0,12,0,12000000.0,2000000.0,1.0,1.0,0.0,6.0,0,0,0
31327,2,2,80,202,9001.819517,127.6853832,10442.33333,3.0,3.0,64.4,0,0,0
49,2,2,12,4,326530.6122,81632.65306,16.33333333,49.0,3.0,4.4,0,1,0
53440,1,1,64,117,3386.976048,37.4251497,53440.0,0.0,0.0,81.66666667,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
254,2,2,76,282,1409448.819,15748.0315,84.66666667,4.0,4.0,79.2,0,0,0
63655,2,2,62,318,5969.680308,62.83874008,21218.33333,48.0,3.0,82.2,0,0,0
115839697,21,17,1297,3290,39.59782457,0.328039532,3130802.622,5791984.85,6921068.375,117.6153846,0,0,0
2,2,0,0,0,0.0,1000000.0,2.0,2.0,0.0,0.0,0,1,0
186,2,2,68,274,1838709.677,21505.37634,62.0,1.0,3.0,75.2,0,0,0
26261,1,1,48,48,3655.610982,76.15856213,26261.0,0.0,0.0,48.0,0,0,0
23298,1,1,49,81,5579.8781011246,85.8442784788,23298.0,0.0,0.0,59.6666666667,0,0,0
5290537,3,1,0,0,0.0,0.756066917,1763512.333,2645268.5,0.0,0.0,0,0,0
60,1,1,0,0,0.0,33333.3333333333,60.0,0.0,0.0,0.0,0,1,0
152374,3,5,26,11607,76345.04574,52.50239542,21767.71429,334.5,38082.0,1292.555556,0,0,1
55,1,3,0,18,327272.7273,72727.27273,18.33333333,0.0,2.0,3.6,0,1,0
172,2,2,66,246,1813953.488,23255.81395,57.33333333,48.0,2.0,69.0,0,0,0
82793,2,2,66,172,2874.63916,48.3132632,27597.66667,47.0,47.0,54.2,0,0,0
5870488,3,1,12,0,2.044123078,0.681374359,1956829.333,2935244.0,0.0,2.4,0,0,0
58902575,9,9,434,1390,30.96638814,0.305589357,3464857.353,6282250.5,7358206.125,96.0,0,0,0
440057,3,4,710,421,2570.121598,15.90703023,73342.83333,109906.0,73661.0,141.375,0,0,0
216,2,2,70,166,1092592.593,18518.51852,72.0,48.0,48.0,54.2,0,0,0
107,1,1,6,6,112149.5327,18691.58879,107.0,0.0,0.0,6.0,0,1,0
459,2,0,12,0,26143.79085,4357.298475,459.0,459.0,0.0,6.0,0,1,0
116721014,42,43,1903,53899,478.0801510172,0.728232193,1389535.88095238,2846854.0,2642496.11904762,648.8604651163,0,0,0
3,2,0,31,0,10333333.3333333,666666.666666667,3.0,3.0,0.0,20.6666666667,1,1,0
82747134,8,6,56,11601,140.8749698,0.16919015,6365164.154,11600000.0,370070.2,777.5333333,0,1,1
192,2,2,76,154,1197916.667,20833.33333,64.0,3.0,3.0,53.6,0,0,0
543,1,1,51,113,302025.782688766,3683.241252302,543.0,0.0,0.0,71.6666666667,0,0,0
74568645,8,6,56,11607,156.4062214,0.187746472,5736049.615,10400000.0,341645.6,777.9333333,0,1,1
246,2,2,68,324,1593495.935,16260.1626,82.0,2.0,47.0,85.2,0,0,0
23702,2,2,70,102,7256.77158,168.7621298,7900.666667,4.0,4.0,41.4,0,0,0
